"So-so Mexican food.  I have heard people raving about this place and I don't really get it.  Don't get me wrong, it's better than Manuel's or Filiberto's... but that's about all I can say.

Okay, their Pollo Fundido is good (but not great like you will get at Ajo Al's). But let's talk about the purple and teal accent colors that scream ""I was remodeled in the 80's""! Lame.

Good chips and salsa but small-ass bowls! 

Oh, and don't expect to park in their little lot during dinner rush.  Also, the surrounding neighborhood is definatly the ghetto-side of the Moon Valley area.",high
"This wendy's is terrible. I grew up going to Wendy's but recently the whole chain has become disgusting. This one is just a slow, disgusting chain. Blah, rather eat pretty much any where else.",low
"Being a San Jose native, I know Pho and Vietnamese cuisine. Let me tell you, Khai Hoan is excellent.  Definitely the best I have had in AZ and comparable to the best noodle houses in San Jose.  

The pho (rice noodle soup) is great- beef or chicken.  The dry noodles and rice dishes are generous portions, and very tasty.  Great ingredients in everything.  Make sure you get an order of spring rolls.  . .   

If you have not had Vietnamese food, check it out!  It is fantastic.  If you have had Vietnamese, go to Khai Hoan and you will not be disappointed.",low
My dog is very difficult and they do a very good job handling her.  It did take a few times before she got comfortable with them.  I am glad I found The Doggie Door.,low
"Arai pastry is so delicious!
ironically i come here not for the sweeties: confections, cakes, cookies, cremes, not being my style- but for their delicious savory treats! The breads they make here are top knotch, the various salty pastries are all worth exploring, the red bean one and the curry filled ones being my favorites. But the real deal, the Coup de grâce, the mamoth reason of what makes this little japanese pastry shop (in my mind) is their sandwhiches/ green tea shakes
that powerful one two punch of savory sagacity is what makes me want to live sometimes
yes yes
i find the world to be a better place with those items in my tummy",high
"I ADORE this place. Matt's has been a staple breakfast, brunch, whatever place for me since I moved to Downtown 5 years ago. They just moved to a great place up the street (where Verde used to be for locals) with more room so now everything isn't so crammed! Not that we all didn't enjoy their original house, this one just says, ""I'm still awesome, I just stepped up a notch."" Everything is delicious. I love their 5 Spot, the waffles are great, and their lunch specials are always amazing. If you like jelly - try their homemade stuff. Try the bacon.",high
"I really like this place. However it does suck time like no other place.

Somehow evertime you are there for over 2 hrs?

I usually try on 60 items to get 1 that fits well, and cry a half dozen times about being fat :(

Then I cruise the little kids clothes because the mens clothes are to large for me and the womens are cut weird.

One of my boobs is like a 3rd the size of the other so its soo hard to find clothes that dont make me look like a cancer survivor.

Anyway, good finds here. Try the clothes on even if it says the size is smaller than you wear. A lot of times it says one size but is really another.
My girlfriend bought 200.00 jeans for 20.00 a piece because it said they were a 24 when they were really a 27.


P.S. anyone know where to find some dress vests?

The womens ones are too short and make me look like I have flowing love handles and the mens vests are to big in the shoulders and ribs.

I think I should try maybe a kids vest? thoughts?",high
"I have to admit, I love a good Philly Cheesesteak sandwiches...So when I heard about this place I had  try it.  We made the drive down there...park in the parking garage off of 5th st.  Walked to the resturant and was pretty impressed.  Place was really clean, guys behind the counter were as nice as philly people can be.  Then I looked at the menu, saw what I wanted to order and ordered it.  I ordered an full size cheesesteak with cheese wiz...i made it a combo.  I was shocked that it came out to like $13 for a sandwich, drink and fries.  When I finally got my food, I was impressed with the taste but don't know if it's worth the $13 I paid for it.  If you don't want the combo, the full sandwich is still $9.  So if you want a good sandwich, be prepared to friggin pay for it.",high
"3 1/2 Stars.

Girl's choice last night.... and we (my sister, my niece Carol, and myself) ended up at the Famous Dave's in Chandler. These Famous Dave's look like every other one... typically bright Orange and Yellow! At night, you must have deficient eyesight if you can't find a Famous Dave's! In the evening, Famous Dave's is just a lighthouse beacon in the middle of a drab mall!

On the menu...

Blue Margarita (** 1/2) made with Blue Curacao - It's disconcerting when the last time you saw your niece she was just drinking Cokes... now it's Blue Margaritas. Must be getting old. In summary... not very toxic. Could have drank this in one gulp and wouldn't have had an effect! Machine mixed and made. Looked cool, though, with an Aquamarine Blue color.

All American BBQ Feast (****) Gimmick is that all this stuff ( Full Slab of St Louis style SpareRibs (*****), Whole BBQ Chicken (*** 1/2), 1/2 lb of Texas Beef Brisket (*****), Famous Fries (*****), 2 Baked Potatoes with all the Fixin's (*****) replaced the Coleslaw and Wilbur Beans, 4 Corn on the Cob (***), 4 Muffin Style Corn Bread (****) ) is served on a bright, shiny, galvanized Garbage Can lid. Some of the items definitely lacking in BBQ flavor.

Hot Fudge Kahlua Brownie (**) Warm, Walnut covered Chocolate Brownie, soaked with Kahlua Liquer and topped with Vanilla Bean Ice Cream, Hot Fudge, and (loads and loads of) Whipped Cream. Ice Cream and Kahlua was no-where to be found!

Total tab: $82.08. Not bad for the amount of food.

Service (****) This is a total generalization... but what the heck! The wait-staff at Famous Dave's is totally opposite from the previous evening's robotic lifeless performance from the wait-staff at Olive Garden ( http://www.yelp.com/biz/olive-garden-italian-restaurant-chandler#hrid:l6HajH2UNtb1EZMTj19Ccg  ). I really don't give a darn if it's just a performance... the attitude that the wait-staff presents will be passed onto the customers... whether bad or good.

Typical of all Famous Dave's you sit at a booth or table covered with Red and White checkered table-cloths. At the front entrance is a display of all the BBQ awards that Famous Dave's BBQ items have won.... mostly in the MidWest. Check out the lead-pipe utilitarian interior design... Cool!

Very colorful and festive atmosphere! Kids or adults with a kid's attitude will love Famous Dave's.",high
"Food was pretty good but my biggest issue was with the service. We made a reservation and still had to wait an hour. Isn't the whole point of a reservation...so you don't have to wait an hour? One of the three hostess, tried to help at the end of the wait but by then all we waited was to eat/drink. All in all, I enjoyed my chicken and bbq ribs but would not go back.",high
"When checking in I was greeted by the General Manager. It was nice talking to you Michael; I hope to see you at the Westin La Paloma. The Sheraton is great for a night stay if you plan on going to the airport. I stayed with my family for one night and caught a shuttle to the airport at 3:30am (Complimentary). Ugh so early, but my driver was very friendly. The night auditor was very helpful and was able to give my family a late check-out till 1:30. SO AWESOME!  I love late check outs, they make your day/morning better. No need to rush. The bathroom is a little small, vanity area is limited but fully stocked and you get a loofa.
My little sister and Mom enjoyed the pool as well. Nice small patio area to enjoy from your room too. If I ever have to fly out of Phoenix or into Phoenix and have to stay over my choice is definitely the Sheraton Phoenix Airport.",high
"I am very particular about where I go for sushi.  I can name ten places I will not go to, and have struggled to find a place to frequent; until now.  I have only been here about 5 times, but every time was a great experience.  Great food, staff, prices,and atmosphere.",high
"Okay, did I say bad??
WORSE.
Negative five stars.

From San Diego,
1. they made us wait in line for ticketing.
2. Made us go check our bags

3. Bag agent told us the flight has been delayed 35 min and we have to wait in the ""special needs"" line bc we were gonna miss our connection flight. 

4. Booked another flight. Meanwhile got barked at my a brainless, incompetent, mean lady that was a complete b*tch to us.
She told us there was plenty of time for our next flight and that we should patiently stand in line (and miss that flight).

5. Got on the runway. Plane circled around for about an hour. didn't take off.
6. ""mechanical problems"".
7. kept ppl on the plane for another hour.
8. kicked everybody off saying we weren't taking off on this plane.

9. made everybody wait in a long@$$ line that didn't move while we saw a ticketing agent to rebook our flight (while I held up a DELTA SUCKS sign made with pen and crayon on my sketchbook)

10. hours later after not knowing what to do with us, they placed us in a hotel in downtown SD.
11. We were to take an 8 PM flight the next day to LAX and then 2 hr and 45 min layover.
12. 11:45 PM plane from LAX to Tokyo.... scheduled 4 AM landing in the far east, you kidding me? 
13. THEY LOST MY LUGGAGE. 

~~*~*~*~*~*~*~* another incident:

LAX to Tokyo: ""mechanical problems""
stayed another hour on the plane.
Had them shuttle us to a hotel in the middle of nowhere.
Lost luggage on the way there. It fell out of a bus!

Next morning, 8 AM plane to Busan, Korea.

Seriously, you expect me to go to work on Monday after all this sh*t?!
Sorry Delta, I'm so exhausted, sick and tired of you.
F*CK YOU guys and your incompetence and sh*tty customer service  too.",low
"My brother from San Francisco was in town and missing the sushi from the bay area. I decided I'd let him choose where we'd go out even though I'd never ever heard of this place before. It was definitely in a not-so-glamorous area, tucked on the side of a dinky shopping center (sorry shopping center). When we walked in I was pleasantly surprised by the quaint atmosphere and set-up. It's definitely small but everyone working there and eating there seemed to be genuinely having a great time. 

We sat at the bar/long table in front of the sushi chefs which was a fun experience. We started off with sake, and it was pretty darn smooth. We ordered a variety of different dishes including sea urchin eggs, yellowtail shashimi and the king crab roll. They were even accomodating to make my brother dishes that weren't on the menu. The chefs are so nice and fun and the prices are pretty good!

My brother was extremely impressed coming from a top sushi city. I look forward to coming back and trying more of their extensive menu, especially for happy hour.",high
"Have been there several times. I'm quite fussy about where I eat and quick to condemn, so my continued custom says it all.",high
"Threw a friend's baby shower here and it went pretty smoothly. We made reservations well in advance, and it was a small party. I'm not a huge fan of their food but it's always busy so clearly other people don't have my same opinion. The three stars is for the service, they were super attentive and everything was taken care of for our party. I just don't think the cheesecake is that great, I'm sorry! But the apps aren't too bad.",high
"The workers here are helpful and nice.  Especially the chubby Mexican man!  He was awesome and popped up in the veggie aisle and then bagged our groceries too.  Somehow we also got a 10% discount on our groceries (we didn't have a discount card or anything since we are out of towners).  Even though this place smells like most Chinese supermarkets, I would definitely come back if I needed something.",high
"The service was great, but like all the other Fox concepts you pay too much for mediocrity. The short rib stew was good. The ribs were cold and the chicken pasta was bland. There are just so many better options in the area... What a disappointment. But I should have known better.",high
"95 reviews? Guess there's nothing I can say about this gem that hasn't been said. We ordered the cheese pizza which is a really inexpensive but delicious tasting Margarita pizza sooo good. 

We also had the vodka penne with tender big pieces of rendered bacon, tomatoes and fresh basil. The vodka sauce was creamy and seasoned very well. They included a ton of grilled french bread and cutlery because they knew I was staying at a hotel. They were really sweet and very fast at getting all that food ready for us. 

It says on their website and on the yelp search engine that Pizza A Metro delivers but they don't. Not a big deal though the food is totally worth going to get yourself.",high
"Love love love this place.  Tasty with great prices... who can beat that?  My newest thing is to order a gyro-to-go and enjoy it at home.  I'm a mom now so eating at a restaurant is a lot harder than it used to be. haha

See ya there!",high
"When I get the urge to eat out, I'm normally drawn to more laid back restaurants where I can sit back, chat, and enjoy my meal.  With a relaxing atmosphere and fun menu (Chicken & Waffles, and S'mores for dessert), I definitely enjoyed this place.  My first time here was for a Yelp event so I was able to try just about everything.  My favorites would have to be the mac & cheese and the beef brisket--both delicious!  I'd say they've got their BBQ technique mastered, at least where the brisket is concerned.  And the cornbread is probably the best I've had--so happy they handed out the recipe at the event.  The service was great; everyone was friendly and very helpful.  I was satisfied with everything here and definitely would come back--and probably leave with tasty leftovers!",high
"The place did not disappoint. The moment we stepped through the archway, my friends and I were bedazzled by the ambience throughout the area.

 It really DOES feel like a tavern, almost like something out of Pirates of the Caribbean (Well.. kind of)

But yeah, the portions were overwhelming, and best of all? The food was spectacular. I sat outside, but honestly? I think the place is pretty both ways, so don't be too stingy on the location :)

Jus go.",high
"I love the layout of this outdoor bar. However, the price of drinks here and the lack of well options is a huge turn off. It's also going to be interesting to see if people are into the idea of an outdoor ""dance club"" once summer comes back around. 

The view is awesome. I'm always up for supporting independent downtown businesses, this place just needs to make some changes to make me want to come back.",high
"I give this location no love.  We went to this one rather than the one uptown on a Saturday night with a voucher from another location from a bad sushi upchuck experience.  Going late at night with a mostly empty restaurant, we still ended up waiting 10 minutes to be sat, then SHOVED and I mean shoved in next to the only other table in the place - the hostess snickered at me when I kindly asked to move a single table down (really sick of bitchy hostesses in Scottsdale by the way - your job is not that hard so shut up and color for christs sake)  Our waitress took another 10 minutes just to greet us, sushi took forever, and if you can believe it the fun hadnt even begun yet.  
When paying the bill, we present the voucher to the waitress, who says she cant take it.  The manager came over with a bitchy look, basically trying to call it bull shyt and continued to give us the 5th degree about it for the next few minutes - certainly NOT appreciated.  She takes it to the point where she calls the other location where we got it (taking ANOTHER 10 minutes) and finally gives us our bill back - only taking off our 2 rolls and 2 nigiri.  This created one pissed off yelper instantaneously.

Don't bother with this location - you could find bomb shrapnel in your soup and they still wouldnt give a damn.  

And for the sake of all that is holy - STOP WITH THE CRAZY I'M-TOO-SEXY-FOR-MYSELF SCENE!  YOU'RE NOT THAT COOL!",low
"What was Dunkin Donuts thinking when they took out the selection of donuts and now only offer a choice of 10.  It used to be you couldn't decide which one to get, now you just have to settle for what they have.  This new and improved Dunkin Donuts is the worst.  I will return for coffee when I get the urge...but never for a donut!!  
Oh and another thing...my Dunkin Donuts used to have Baskin Robbins inside...that is gone too...again WHAT WERE THEY THINKING!",low
"I went to Tuck last night because of the reviews on here, and I loved it.  It really is tucked away and all the better.  It feels even more special.  We had the panini bites, dates stuffed with chorizo, and the citrus brined fried chicken with white cheddar waffles.  Not your greasy comfort food here.  Everything was delicious and I can't wait to go back and try more.",high
"What are you all talking about?! This place is awful. Theres a reason why these sandwiches are $3. I can't believe so many people like this place, (although the place was filled with the Chinese people and they have been known to have different taste buds ) You get a 10 inch piece of bread with a bunch of stringy cheap vegetables. From what they said, there was meat on there too,  however i forgot to bring my microscope to verify if there was any on there. This place is like a middle school cafeteria smack dab in the heart of Tokyo's slums (i don't know any Vietnamese cities). Please, homeless people, save your quarters, you're too good for this place. They have good milkshakes, but if you really are homeless (as you should be if you're going to Lee's) you shouldn't be buying ""rich people"" milk shakes anyways, stick with the dollar menu.",low
"I have taken acting classes from Verve Studios on and off for four years, and have recently returned for another work out!

Amanda is a true professional,  a working Actor herself,and gets the actor to be real, not ""act"".  Do not miss this opportunity to learn and grow, AND have fun.


Lawannah Curry
Phoenix Az",high
"Visited for the first time on 11/10/10 around 6pm. The place was empty when we first entered though a group of people came in shortly afterwards.

Overall the place was clean, comfortable and very inviting. The server was helpful and accepted the coupon we had brought in for coffee (buy one get one free). I ordered a 12oz soy milk latte (yes they had soymilk!!) but was disappointed to find out that they were no longer serving yogurt ice cream - I opted to try their blackberry sorbet. My husband had a 16oz Iced Americano and a frozen chocolate covered banana.

I thoroughly enjoyed the soy latte, it was very delicious and filling! The sorbet was also very tasty and fresh. I asked for two scoops when I ordered it and it came in a rather large cup. I did not finish it all as it was just too much for me to eat. I suggest that you plan on sharing if you order 2 scoops! My husband liked his americano and frozen banana and wanted to go back for seconds.

We are hoping to return soon for some more delicious coffee and to try their waffles and ice cream cookies (they looked so inviting!)",high
The employees here are really nice and I like the island feel. The food is pretty good and I like it because there aren't many other places in town with Hawaiian food. I also like that you can get beer here.,high
"Shimogamo has been one of my favorites for a few years now so, i thought it was time to give them a YELP!  Every time I visit I am always greeted by the owner (Yoshi) who happens to be Japanese and runs the restaurant as such. Fish is always fresh and consistently high quality, sushi chefs are friendly and always willing to let you try something new. They also have a nice selection of cold sake's available and some random ones in stock off the menu if you ask the owner.
   Atmosphere is very modern/contemporary and in a small suite located next to C-Fu Gourmet. They also have a traditional Japanese seating room in the back that is fun for larger groups etc.. If you are a sushi lover or even a newbie to this style, you will love it!",high
"This place is pure crap! The players are sub-par and un-entertaining,  (especially Mike Clement and Julie Martinez).  , and the door men are ridiculously cheesy, and rude. 
I'm a regular at piano bars all over the country when I'm traveling (Pete's Piano Bar in Austin, Howl At The Moon in Scottsdale) and The Big Bang in Tempe is a terrible destination. Save your tips and bar $ for the aforementioned places and take my word for it.",low
Superb beer selection. Music was really nice and at a good volume. Really a great place to hang out and have a drink. We missed (aka were too tired to stay up past our bedtime) a jazz jam session. Will have to grab a coffee and hang out next time because I miss me some good jazz. It's so hard to find in Phoenix!,low
"Upscale restaurant on-site at the Wigwam. The hotel's location means that there are few full-service restaurants close by - so we chose to eat here. We were very glad we did!

Service is great - fast, friendly, and prompt. Food was terrific (ribeye for me).

Would definitely eat here again.",low
"Cozy, cute and yes, a little claustraphobic...Coronado Cafe. Perhaps the latter adjective is my own issue, but at 5 foot  9 inches I felt REALLY tall. An adorable little home, with creaky wooden floors transformed into a comfortable cafe with approachable American fare. After navigating the dicey, sandy, lumpy parking lot I accidentally entered the kitchen door. My bad. I was redirected to another door and entered through the rear. Yikes did I  just say I entered through the rear? Anyway a lovely staff person told me to go to the front and check in. Meandering through the cafe I really did find it lovely. Very neat, old yet modern and strangely very loud. It was a booming lunch crowd on a Monday. Taking Mom and Dad out for a Mother's Day lunch. We waited a few minutes for a table and were constantly being said hello to and asked if we've been helped by a friendly, friendly staff. Shout out to the staff! The menu, while not especially inventive, seemed fresh and yummy. The soup of the day was a tortilla soup with its own stamp on it. No tortilla strips atop the cup, yet and especially flavorful soup, creamy with a twinge of tanginess to it. Mom and I both had the turkey sandwich with cranberrry sauce. HUGE mother of a sandwich. I always wonder about the big sandwich because you cannot possible bite into it without making a mess. Not a strike against them, cuz it was very good, bread was fresh and turkey seemed unprocessed. Dad ordered the ham and cheese, but stripped away all the interesting flavors, because, well, because he's a dad and likes the meat and potato type menu. Dessert was a wonderful and decedent brownie with ice cream, chocolate and caramel sauces. Very good. Brownie was more like a cake though. Again, no complaint, cuz it was dee-lish. Service was so great I have to say. Friendly, professional and fun. I like the idea of eating in an old house. The contrast of old Phoenix with striking photography of modern New York strewn about the rooms was quite cool. I recommend a visit. I'm craving the tortilla soup and would love to try other items on the menu. Most importantly it was a wonderful way to hang with mom and dad (who ventured in from Sun City in their mini van, navigating the Central Ave. mess, God Bless 'em) and we truly had a good experience. Coronado Cafe. Cute. Cozy. Comfortable. And in the end, not so claustraphobic.",low
"I stumbled across this place after missing my usual Light Rail stop on my way to pick up a Zipcar at the downtown ASU campus.

First I tried my usual caffeine fix...a nonfat double latte. Excellent.

Second trip back, I gave the breakfast burrito (plus bacon) a try. Delicious. The tortilla was as good as everything inside.

Third trip, a beet salad and a bacon chocolate chip cookie. Bacon and chocolate for the win!

I've been here three times and have not been disappointed. The decor is modest, but functional, as it should be at a good business with honestly good food. The barista is not only knowledgable and skilled, but is also a genuine sweetheart.

It's just a couple of blocks from the Jefferson and First Street Light Rail stop (East bound), so I've been stopping by on my way to work.",high
"I went to Khai Hoan yesterday and ordered the rare beef pho.  Now, this is the first time I have had pho before and I would say it is much like a glorified bowl of Ramen Noodles.  That said, it was good.  To me, not great, just good.  We got the combination appetizer plate.  The spring roll was amazing.  The crab was great.  I didn't like the ""egg roll"" as much as I thought I would, but it was definitely fresh.  I had fresh coconut juice to drink and it was delightful.  I would go back again for sure, but I would be ordering something other than the pho.",high
"My wife and I originally went last Sunday only to find it closed. But since I had a Groupon deal I purchased last month, we went back Wednesday night to cash it in. And we're so glad we did. Kind of hidden in a shopping mall with movie theaters upstairs, we were quickly seated and served our drinks with chips and salsa. My wife ordered the fish tacos (2) with rice and black beans. Tacos and rice were both good. Black beans so-so. I ordered the Cuban sliders. 3 mini sandwiches w/ham, cheese, and a Cuban seasoned beef - oh so good - with a side of sweet potato fries. Wasn't a fan before. But now I am. Fries were hot and crunchy. I could only put down 2 and took 1 back to our hotel for breakfast Thursday. Would definitely return for another meal when in PHX again.",high
"ALWAYS trying to upsell me on a number of services...high pressure too. I usually point out something that needs special attention (dog hair in the back seat, crumbs on the floor, etc) and they consistently proceed to do a half ass vacuum job. Two stars because the outside of the car usually looks nice and the inside is wiped down pretty well.. Overall, however, these guys need to step up their game. I used to bring my car here when it was under previous ownership and was always pleased with the service. Now I would prefer to drive 10-15 miles further to get a superior car wash.",high
great wine selection except they are always out of greg norman and ive never got to try it,high
"I understand I'm not dude and so I'm not there to state at your ""twin peaks"" however, that being said I am there to buy a beer and when it takes the bartender 20 minutes just to get a beer I'm over it. So I was never gonna come back but was forced with a group of friends who wanted to eat and was just as upset as the first time. Fries were soggy and our server disappeared. We all decided were not going back. Just because your a good looking server doesn't give you an excuse for sucking.",low
"There are few things I cannot stand more than eating out for pizza-by-the-slice. Those are: slices so big they contain an entire days worth of calories and charging additional for traditional toppings. 

While I understand the appeal of this centralized pizza joint -- a slice is 1/4 the pizza itself. The crust is a couple inches high and the pizza itself is barely 1/4 inch. I had cheese and while cheese pizza isn't remarkable as is, the slice I had here was considerably unimpressive.

We paid $9.31 for 2 slices and a 20 oz beverage. 

What also put me off to this place was the cold staff and multiple things did not seem to be working right while there -- including their ice machine and their sound system (cut on and off). I was also not impressed how, never truly hearing of Sal's before, the employee made it seem like a chain of few. Go to their website and you will realize otherwise. This location is franchised.

I will not return (unless I am not paying). Instead, I will take a jab at one of the other multiple fast food options on that corner.",low
"Surprisingly well organized displays for a location that regularly gets mauled by roving packs of shoppers. 

Great sales and service, a pretty solid seasonal selection but not as comprehensive as some of the larger Anthropologies out there. The person who lays out the stuff at this store seems to space out the perfume bombs at a wider spacing so sensitive noses may be less battered by this store than some others in the Valley.

The clearance racks are gold mines for sizes 8+. They occasionally have shoes, bags and swim items being sold at clearance there from in-store returns.  

( Ladies 0-6 can enjoy amazing clearance picks at the Val Vista and US-60 location! That location also has stock from previous seasons since it is so far out of the way of the typical Anthropologie shopper.)",low
"I am a fan of taco stands in general, but....
This location consistently ruins my beloved bacon, potato, egg and cheese breakfast burrito.  Every now and then they get it just right, but most of the time there's something missing from it.  The bacon is frequently burned to a crisp, and the eggs...OH the poor eggs.  They are browned beyond all recognition and sometimes just a thin layer of bubbly burned stuff.",high
"St. Francis gives the impression you could be dining in one of the finest cities in the world, instead of the 5th largest cities in the USA.

Start with their cucumber gin drink, and then order another.  Goat cheese on crostini follows.  Insist on extremely memorable whipped potatoes--a side order-- to accompany your salmon on red quinoa.  Dessert MUST be the chocolate cake with peanut butter gelato accompanied by carmel sauce trailings and carmel corn garnishes.

Try dining at the bar for an uncluttered view out the picture window opening, minus the glass.

Loved it!  Will happily return.

They split our entree for us AND were gracious about the extra trouble we caused--not a wimper.  Truly superior service !",high
"Please know that this place is WORTH the long wait.  I come to Phoenix once a month for work and I make sure I have dinner here.  There is NOT one thing I can complain about.  Remember, good things come to those who wait.  I HIGHLY recommend waiting in the house next door and having some wine.  The bartenders are very friendly.  The main restaurant will call the house when your table/bar seat is ready.  The pizza is baked in a stone brick oven.  Real firewood is used, not like California Pizza Kitchen's gas oven.  The owner himself makes the pizza.  Every employee is genuinely nice.  With each bite, you have a subtle taste of smoke (not overwhelming).  The crust is thin and crispy...AND MOST IMPORTANTLY...you can fold the slice - for all you NJ/NY natives!  My stomach is churning and mouth salivating as I write more.  I am going to Phoenix this Thursday...guess where I'll be?  PS-Guys, phenomenal eye candy.",high
"This place is the white-trash Chipotle. The food is mediocre at best. I mean seriously, how can you just up and steal Chipotle's idea! There's no creativity there. The Habenaro Salsa is flavorless and not hot at all. Seriously? I asked for HOT, not some yellowish tomato concoction for the people who can't handle real salsa!  At least Chipotle has hot salsa (not too hot either but much better) for a fast Americanized mexican food. Of course I much rather have the real deal but I do like Chiptole for what it is. Not this crap that Qdoba tries to serve up. 
The chicken is over seasoned and highly spiced/herbed you can barely taste the chicken. The Fajita veggie were the same. The product looked of very low quality. Oxidizing Guacamole and Lettuce. The meat looked unappetizing as well. Just not at the level of Chipotle. Although I have been here twice, this is the last time for me. I have been to one in Denver and for some reason thought it was better. So maybe it's management but I can say the food is less than good. I much rather go to Chiptole than this wannabe! Employees were dumber than a bag of Frijoles!
This place has the worst ""Mexican"" Food I have ever had next to a pre made burrito from 7-11 or a burrito from Taco Bell. Just disgusting food.",low
We've eaten here a number of times and have always had the best service and great food.  All of the servers we've had were excellent and the manager always makes it a point to check on us and see if we need anything.  No complaints and we'll definitely be eating there again.,low
"I see Jenny Strebe who cuts and Veronica Peebles who colors. They are AMAZING! I am so glad they opened Salon Stylush, it is the perfect size (not too huge and crazy) and it is so modern & cute! 

Jenny is an amazing hair stylist with the accolades to prove it (she styles hair for fashion shows, magazines, television, etc). Jenny has been cutting my hair for years and she is super sweet and super talented. I trust her with my hair, no question, and recommend her highly. Also, she has a talent for men's hair as well. She cuts my husband's hair and that is one of his best qualities (I'd say!). There are so many men out there with bad hair - Jenny knows how to make it work for men!

Veronica has colored my hair for years - and she is hands down one of the best in the industry. I never loved my color until I found Veronica. Now, I trust her completely and know she'll make my hair look great, and natural, which is important to me. She's also super sweet! I highly recommend Veronica as a stylist and colorist.",high
"Went in midweek for lunch with a few guys from work. Place was quiet, easy to get seats. Staff were super friendly and efficient. 
Some of the best wings I have ever had... Try the boneless wings, hot, and ""Finished on the grill""... AWESOME!!! Also highly recommend the patty melt on marbled rye with sweet potato fries.",high
"Typical dumpy yet fairly clean little sports bar in a strip mall setting. Get your tires changed next door at Discount Tire and grab a few heinekins while you wait. Beware though, they call it coppers because it is owned and frequented by Cops and for some reason there are a lot of people missing limbs that frequent the place.?. hum. ho.",high
"After unsuccessfully attempting a walk in gel at the posh looking ""Sundrops"" nail salon with my two year old in tow, I was drawn to a half deserted strip mall just down the street and a small space in the center labeled Andy's Nails. I Yelped the place and saw the decent reviews so I walked in and was immediately attended to by the friendliest faces I've seen in a while. Despite the fact that I was short one babysitter, they began work on my nails right away and when my toddler got restless, one of the very nice owners picked her up and carried her around for 20 minutes!  Not only do they now offer Gelish gel manicures but they offer more colors than many other Arcadia/Biltmore/Camelback Corridor nail salons AND they're cheaper by anywhere from $5-$20! I'm definitely going back and going back soon! My toes are lonely...",high
"Ever eat at a Steak 'n Shake?  That's what Freddy's is: a Steak 'N Shake kind of burger and it's delicious! 

I liked the fries too: very thin, perfectly hot, not too much salt.

Nice people, the manager made it a point to get me my meal hot-off-the-grill, even though I came ahead of the ""call"" and again he met me while he was cleaning tables.  {See my review of ""The Habit"": their manager never greets customers, can't solve problems from behind a door, always hiding in his office.}  Freddy's Manager was OUTFRONT, ALL THE TIME, WORKING HARD!  

Great burger.  Next time I'll get the frozen custard.  I was too full from my triple cheese, CALIFORNIA STYLE-BABY!",high
Festive with a deep beer list. Great set up if you like live bands delivering music from up on high while drinking micro brews. Lots of tv's and pretty good selection of Az brews.,high
"Here's an update, because the buffet is out at lunchtime only now, with a regular menu at dinnertime:

This old place continues to be one of my favorite restaurants in the Valley, after 1 1/2 years & many visits.  It's friendly, inexpensive, peaceful & comfortable (even with lots of customers), & always satisfying.

This time I started with a delicious bowl of Menudo, a nice salad & several kinds of fresh fruit, tasty Cole Slaw, & then headed for the Mexican hot table.  Had some Spanish Rice, refried beans, a beef taquito, an excellent beef tamale (hand made, not some fast-food thing pretending to be a tamale!), & more, but saving room for some Chinese.

The tasty treats over at the Chinese hot table included TERRIFIC, big, meaty barbecued pork ribs, really good & crispy Sweet & Sour Pork (Hey Iain!), just-right fried rice, a steamed veggies dish in fish juice that included such treats as Chinese Snow Peas, all cooked just enough, & so on.

What a great lunch for $5.59!",high
"Went here for a saturday lunch with a girlfriend. The building is amazing and beautiful, very clean. I'm not generally a ""Scottsdale crowd"" type of gal, but the place was nice, and the music was good too. The menu looked so delicious that we had a hard time deciding what to get. Our waiter was very kind, didn't try to rush us, and gave us plenty of time to decide. 

We had a house salad, dirty chips, and an order of sliders. The house salad seemed a bit over priced for what it was, but the dirty chips were really good! The sliders were average, and well priced.

I really want to go back and try a happy hour sometime to try more of the small plates, our only regret was that the order of dirty chips was BIG, we could only finish half of it. A half sized portion would have been perfect, though!",high
"Another vacation that started and ended with US Airways. 

We arrived/departed on time both ways. My normal sized butt still fits in seats so no issue there. I enjoyed my free drink and chitchat with the flight attendants. Brought my own snacks and read a book. All in all a good beginning/end to a relaxing vacay with the man friend.",high
"More a comment than a review. Suffice it to say, I L-O-V-E this store! Much to my surprise and delight they are opening a second store at 75th and Cactus! Right in my own backyard , don't ya know. Woo hoo! Now all we need for the NW valley is Lee's sandwiches, and a solid dim sum joint to complete my favorite Asian trifecta!!",high
"I know... I know... it's Phoenix but I expected something far better.  Perhaps my mistake.  Located in what looks like an old fast food location this is a no frills, no cart, and no nonsense dim sum experience.  Don't think I will be going back (for many reasons) but if you are craving some bao or need a dumpling fix this place will do... just dont expect much.",high
"Prefer this place over other ""clothing exchanges"" in the area. 

Friendly staff...store is usually pretty quiet when I go in which is nice as I cannot stand crowds! Mens selection is a little skimpy .. however when I go there it's usually just to sell. On that note, they pay you 5% more of the retail value of any of your clothing than Buffalo does! 

And, it's always nice to be able to support local businesses!",high
